,run_id,rupAM,t0sAEC,rupAEC1,icNum,Time,Mean Radius,On AEC1,On AEC2,On AEC1 rel,On AEC2 rel,Taken up by AEC1 rel,Taken up by AEC2 rel,Taken up by AMs,Total taken up by AECs,Total taken up
14462,950,0.00137,0.0,0.00274,12.0,360,1.546376638811049,0.1031,0.011,0.1080146673651126,0.2417582417582417,0.7940282870612886,0.5230769230769231,0.1042,0.7817,0.8859
14463,950,0.00137,0.0,0.00274,12.0,390,1.546376638811049,0.077,0.0085,0.0806705081194342,0.1868131868131868,0.8157150340492404,0.5560439560439561,0.1106,0.8039,0.9145
14464,950,0.00137,0.0,0.00274,12.0,420,1.546376638811049,0.057,0.0065,0.0597171293871136,0.1428571428571428,0.8330015715034049,0.5912087912087912,0.1145,0.822,0.9365
14465,950,0.00137,0.0,0.00274,12.0,450,1.546376638811049,0.0427,0.0049,0.0447354635935044,0.1076923076923077,0.8454688318491357,0.610989010989011,0.1176,0.8348,0.9524
14466,950,0.00137,0.0,0.00274,12.0,480,1.546376638811049,0.032,0.0037,0.0335254059717129,0.0813186813186813,0.8543740178103719,0.6307692307692307,0.1201,0.8442,0.9643
14467,951,0.013699999999999999,0.0,0.00274,12.0,0,1.3900000000000003,0.9546,0.0454,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14468,951,0.013699999999999999,0.0,0.00274,12.0,30,1.3900000000000003,0.8402,0.0392,0.8801592289964383,0.8634361233480177,0.0765765765765765,0.0462555066079295,0.0454,0.0752,0.1206
14469,951,0.013699999999999999,0.0,0.00274,12.0,60,1.3900000000000003,0.7289,0.0338,0.7635658914728682,0.7444933920704846,0.1457154829247852,0.0748898678414096,0.0948,0.1425,0.2373
14470,951,0.013699999999999999,0.0,0.00274,12.0,90,1.3900000000000003,0.6255,0.0282,0.6552482715273413,0.6211453744493393,0.2083595223130107,0.0991189427312775,0.1429,0.2034,0.3463
14471,951,0.013699999999999999,0.0,0.00274,12.0,120,1.3900000000000003,0.5207,0.0205,0.5454640687198826,0.4515418502202643,0.2650324743347999,0.1299559471365639,0.1999,0.2589,0.4588
14472,951,0.013699999999999999,0.0,0.00274,12.0,150,1.3900000000000003,0.4071,0.0149,0.4264613450659962,0.3281938325991189,0.3249528598365808,0.1475770925110132,0.2611,0.3169,0.578
14473,951,0.013699999999999999,0.0,0.00274,12.0,180,1.3900000000000003,0.2881,0.0098,0.3018018018018018,0.2158590308370044,0.3827781269641734,0.171806167400881,0.3289,0.3732,0.7021
